,Area,Mean,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
2253,235.092,77.854,30,134,486.839,509.803,486.006,509.959,60.131,20.496,14.604,173.977,22.691,476.369,513.012,8.68,15.36
2254,1149.688,92.606,34,140,503.722,531.915,503.71,532.014,127.077,41.983,34.867,172.835,42.863,482.019,534.759,7.806,35.399
2255,344.37,87.397,61,133,534.618,540.238,534.634,540.14,67.871,21.793,20.119,3.775,22.807,524.142,545.547,20.204,19.677
2256,1240.728,89.36,52,137,562.833,559.932,562.881,559.549,131.099,43.924,35.965,126.64,44.705,549.314,542.636,122.168,35.933
2257,321.822,84.761,58,135,528.297,563.614,528.388,563.676,65.798,22.167,18.485,132.564,22.877,521.403,554.451,126.784,18.784
2258,192.108,81.033,62,125,508.404,563.49,508.292,563.503,50.762,17.518,13.963,6.53,17.629,500.341,566.951,24.075,13.699
2259,946.321,95.044,59,140,517.033,591.745,516.888,591.649,113.358,37.248,32.348,98.715,38.735,514.725,572.944,99.671,32.463
2260,321.265,86.626,55,133,546.288,587.843,546.178,587.687,66.383,22.828,17.919,127.528,24.127,539.553,577.738,123.126,18.465
2261,303.145,85.288,57,135,566.091,598.199,566.17,598.225,63.681,20.924,18.447,93.902,21.535,564.725,587.841,99.612,18.322
2262,370.582,76.164,56,132,539.16,609.316,539.184,609.292,71.371,24.402,19.336,40.97,25.242,529.108,617.807,36.17,19.839
2263,1170.007,97.023,24,139,554.464,633.033,554.381,632.886,124.883,40.471,36.809,17.592,40.667,534.245,637.498,11.168,36.559
2264,891.726,88.3,49,138,515.965,629.396,515.86,629.265,109.132,35.763,31.747,147.591,36.426,506.334,614.382,123.69,32.011
2265,918.847,91.634,50,141,496.047,661.338,495.866,661.256,110.901,35.183,33.253,140.943,36.885,481.848,650.17,142.545,32.938
2266,851.498,81.057,45,139,530.611,662.642,530.509,662.702,106.522,35.219,30.783,137.967,36.363,517.464,649.313,137.672,31.36
2267,1027.89,93.541,61,142,504.051,695.088,503.964,695.107,117.019,39.236,33.356,168.736,39.425,484.759,690.752,168.983,32.975
2268,189.352,75.057,57,126,529.049,706.051,529.017,706.005,50.491,15.808,15.251,70.126,16.482,524.314,699.142,119.228,14.937
2269,916.208,94.663,56,140,552.904,693.229,552.914,693.249,111.247,38.025,30.678,149.97,38.632,535.101,686.642,155.934,30.421
2270,135.168,98.32,65,139,501.809,718.836,501.764,718.839,43.669,14.987,11.484,48.973,15.325,497.259,724.998,50.44,11.967
2271,310.534,79.693,58,135,515.685,727.205,515.654,727.193,64.502,20.648,19.149,44.902,21.073,507.362,733.902,43.683,19.451
2272,955.732,92.339,60,140,548.713,726.12,548.65,726.206,114.449,37.103,32.797,164.286,38.222,529.793,722.258,164.407,33.433
2273,972.856,97.012,58,142,525.172,753.649,525.159,753.634,113.855,37.769,32.796,151.59,38.51,509.759,741.094,136.081,33.356
2274,977.957,93.723,60,142,556.372,773.56,556.407,773.51,114.617,38.925,31.989,86.157,38.562,547.773,790.58,66.167,31.314
2275,561.664,89.984,49,129,497.264,769.843,497.424,770.049,86.18,27.379,26.12,168.561,28.239,483.56,765.58,159.037,25.856
2276,719.556,92.764,57,142,525.544,787.334,525.533,787.323,97.61,31.66,28.938,155.583,32.367,515.923,774.827,132.213,28.771
2277,1222.52,96.48,60,144,490.849,805.03,490.975,805.138,126.828,40.901,38.057,154.051,41.843,470.718,798.286,164.087,38.291
2278,618.751,86.758,55,140,525.237,816.899,525.265,816.93,90.752,29.523,26.685,116.666,31.164,517.807,802.909,112.62,27.223
2279,976.11,89.053,54,139,558.45,811.409,558.528,811.396,113.806,36.452,34.094,122.114,38,547.601,796.06,128.781,34.075
2280,889.673,91.019,52,142,503.924,839.717,503.932,839.791,110.012,34.325,33.001,174.449,36.004,488.526,829.792,149.41,31.781
2281,335.867,82.157,59,135,539.97,839.563,539.963,839.489,66.556,21.639,19.762,175.002,22.4,528.937,837.327,168.089,19.892
2282,387.764,86.95,62,139,565.029,839.287,565.056,839.272,72.537,24.839,19.877,6.665,25.596,552.396,837.498,175.396,20.435
2283,801.624,96.934,60,143,515.102,868.88,515.181,868.935,103.848,36.108,28.267,172.351,36.063,496.574,867.121,172.909,28.767
2284,723.045,92.179,62,142,550.653,863.839,550.625,863.875,97.291,30.812,29.878,127.01,31.37,542.293,850.854,119.784,29.527
2285,835.636,93.156,46,142,543.624,898.529,543.547,898.648,106.276,33.662,31.607,120.72,35.433,533.731,883.559,122.768,31.507
2286,1032.816,104.354,59,145,499.131,896.873,499.034,896.893,117.991,39.827,33.018,11.27,40.263,481.677,906.333,20.67,33.061
2287,920.225,103.502,62,146,517.178,925.331,517.21,925.326,110.194,34.874,33.597,35.058,35.383,505.136,938.011,52.076,33.698
2288,884.982,97.498,64,146,548.656,937.977,548.815,937.997,109.004,35.927,31.364,105.839,36.81,543.149,919.518,105.653,31.73
2289,809.1,88.56,59,143,518.132,959.415,518.102,959.571,103.43,33.385,30.857,140.977,33.844,505.478,947.087,138.487,30.921
2290,941.248,97.849,66,149,520.494,995.062,520.542,995.061,111.292,35.781,33.494,33.577,36.373,507.019,1007.018,39.46,33.733
2291,153.112,100.849,69,141,496.535,1006.256,496.562,1006.22,45.49,14.396,13.542,65.192,15.258,491.266,1011.984,44.091,13.44
2292,953.328,108.975,65,150,512.091,1033.394,512.133,1033.404,112.87,37.632,32.255,103.988,37.847,508.389,1014.21,100.954,32.351
2293,833.847,87.237,47,144,480.441,1026.544,480.301,1026.5,105.487,33.984,31.241,86.476,34.459,474.828,1042.977,73.546,31.464
2294,887.738,96.488,62,149,450.025,1042.14,449.961,1042.079,108.396,34.091,33.156,71.232,34.605,447.773,1025.169,98.25,33.375
2295,205.86,88.747,65,140,457,1016.078,456.931,1016.061,52.718,17.486,14.99,82.793,17.924,454.28,1007.703,108.954,14.92
2296,323.259,80.249,62,140,470.231,1001.522,470.211,1001.465,65.396,21.108,19.499,1.894,21.806,459.759,1005.477,13.163,19.347
2297,133.35,90.202,65,139,444.43,1008.671,444.38,1008.64,42.698,14.805,11.469,55.357,15.055,440.581,1015.237,56.129,11.567
2298,762.041,100.822,62,148,449.455,984.945,449.506,984.996,100.166,31.631,30.675,167.577,32.457,433.561,981.676,170.587,30.566
2299,1121.921,103.967,63,147,487.697,975.398,487.703,975.44,121.997,39.169,36.469,99.18,40.205,483.732,994.689,82.905,36.401
2300,1157.604,103.111,64,148,457.441,951.351,457.418,951.406,123.324,38.852,37.937,177.092,39.865,437.499,949.313,172.844,38.214
2301,836.984,108.468,62,146,483.548,929.046,483.52,929.051,106.161,35.338,30.157,117.327,36.213,473.458,913.867,120.081,30.309
2302,850.824,97.115,61,145,455.012,906.292,454.952,906.261,105.927,34.061,31.805,161.18,34.836,438.184,900.34,163.436,31.66
2303,737.764,86.032,46,139,477.146,866.998,477.048,867.081,99.395,31.002,30.3,129.301,32.453,463.697,857.361,135.855,30.204
2304,1199.474,99.038,61,144,463.743,832.505,463.751,832.5,126.662,40.421,37.783,127.886,42.051,449.999,816.094,130.045,37.898
2305,892.723,98.755,50,144,481.987,742.282,482.047,742.399,109.851,35.352,32.152,176.727,36.258,464.725,745.375,9.24,32.155
2306,750.723,83.36,60,133,470.514,712.478,470.595,712.436,99.762,33.215,28.778,13.372,34.079,455.821,721.573,27.209,28.91
2307,274.088,89.371,63,146,430.744,1023.542,430.707,1023.505,60.684,19.673,17.739,29.805,19.928,421.403,1026.71,19.058,18.06
2308,880.525,106.469,59,148,427.826,931.909,427.787,932.008,108.686,36.088,31.066,38.22,37.074,413.869,943.662,39.941,31.733
2309,660.768,98.167,60,143,442.517,873.679,442.714,873.853,94.344,30.444,27.635,165.558,30.854,426.882,872.258,171.06,27.612
2310,401.545,80.783,56,139,436.65,847.846,436.633,847.805,74.038,24.262,21.072,75.403,24.932,431.848,859.587,74.055,21.554
2311,262.008,84.843,61,135,434.224,824.683,434.206,824.622,59.202,19.591,17.028,126.75,20.344,428.595,816.094,126.098,17.377
2312,890.963,93.978,61,141,443.689,627.948,443.64,627.926,109.541,35.548,31.912,145.583,37.148,426.198,620.889,154.616,32.398
2313,947.699,95.917,56,142,445.345,594.954,445.343,594.98,112.486,36.355,33.191,11.576,37.211,427.567,603.252,23.025,33.048
2314,189.147,98.903,69,137,472.822,525.946,472.844,525.933,50.879,16.967,14.194,172.899,17.549,463.869,523.971,162.979,14.555
2315,1288.345,93.134,56,137,463.139,560.127,462.938,559.871,130.736,44.256,37.065,163.297,44.348,442.122,552.567,161.775,36.889
2316,822.383,83.192,56,129,482.325,594.36,482.559,594.328,104.655,35.215,29.734,143.303,36.302,468.149,582.875,142.86,30.103
2317,1005.138,92.03,58,142,479.223,628.328,479.216,628.306,115.142,37.784,33.871,135.667,38.613,467.293,612.327,130.684,33.942
2318,748.172,86.208,48,141,460.626,660.241,460.536,660.019,99.471,32.507,29.304,170.329,32.795,444.177,662.327,9.315,29.072
2319,699.559,83.512,60,133,597.562,441.646,597.886,441.75,113.252,37.272,23.897,151.012,41.247,580.478,430.821,150.668,26.147
2320,1031.673,87.993,55,135,599.131,492.424,599.185,492.444,119.6,42.873,30.638,121.778,43.884,586.129,474.999,124.186,32.152
2321,153.288,79.543,62,120,595.106,551.563,595.012,551.478,46.345,16.464,11.854,155.514,16.681,588.526,546.745,144.189,12.063
2322,1057.973,86.55,60,132,598.815,579.915,598.907,579.71,120.624,41.017,32.841,117.56,42.61,588.012,561.471,118.831,33.089
2323,1096.676,91.25,53,140,599.114,679.266,599.202,679.394,123.156,40.953,34.096,108.806,42.613,591.266,658.046,114.196,35.571
2324,1018.801,86.802,44,139,595.266,713.782,595.239,713.909,118.434,39.422,32.905,159.653,40.657,580.478,698.115,131.072,31.857
2325,861.027,91.045,62,141,598.881,793.884,598.927,794.07,107.832,35.802,30.621,70.447,36.286,593.149,810.614,80.493,30.828
2326,257.552,82.386,64,121,583.378,816.291,583.312,816.312,59.733,20.053,16.353,79.897,20.754,580.135,806.334,100.939,16.436
2327,276.375,87.317,59,136,580.508,778.351,580.474,778.338,60.835,20.78,16.934,80.138,20.766,577.909,788.354,76.651,16.896
2328,1162.999,90.306,51,140,585.223,747.47,585.289,747.697,125.408,42.905,34.513,132.817,43.44,575.855,727.053,112.724,34.517
2329,849.182,91.776,55,140,568.358,664.698,568.469,664.768,107.535,33.184,32.582,177.988,34.735,552.225,655.991,144.429,32.763
2330,932.892,89.953,56,137,587.618,617.908,587.772,617.98,112.511,36.844,32.238,121.146,38.131,584.245,599.314,102.975,32.686
2331,872.99,83.514,59,132,578.571,523.747,578.636,523.712,109.308,34.871,31.875,128.058,35.709,562.499,516.608,149.13,32.053
2332,315.724,97.744,73,143,2141.313,1437.919,2141.331,1437.892,67.895,25.242,15.925,5.523,26.06,2128.077,1440.407,11.753,15.999
2333,326.426,101.991,78,147,2113.551,1453.201,2113.608,1453.211,66.777,23.736,17.51,173.702,23.672,2101.878,1451.024,165.763,17.808
2334,289.335,96.196,77,136,2150.251,1453.933,2150.221,1453.978,65.651,24.927,14.779,178.652,25.426,2137.152,1453.935,175.365,15.068
2335,1125.616,104.61,72,150,2114.248,1481.661,2114.326,1481.761,124.863,43.924,32.628,169.449,44.455,2092.632,1474.311,157.584,32.58
2336,1501.417,106.557,55,149,2161.41,1480.845,2161.551,1480.861,145.925,53.126,35.983,170.459,54.74,2135.268,1476.195,166.616,36.119
2337,1058.032,104.711,70,148,2159.632,1511.938,2159.82,1511.968,124.636,47.731,28.223,174.469,48.391,2135.44,1506.503,170.838,28.923
2338,1312.505,112.077,70,150,2138.534,1538.5,2138.55,1538.557,133.639,47.042,35.525,2.399,48.053,2115.234,1544.174,13.392,35.445
2339,1206.511,110.687,68,149,2130.831,1571.782,2130.894,1571.774,128.932,46.67,32.916,4.706,47.213,2107.186,1570.544,4.16,33.219
2340,1752.694,107.635,68,148,2156.468,1603.628,2156.299,1603.661,158.636,56.028,39.83,2.689,56.163,2127.563,1604.448,10.008,40.158
2341,1227.299,107.869,71,255,2114.585,1620.062,2114.594,1620.157,129.355,46.161,33.852,153.78,46.944,2093.659,1609.414,152.874,34.118
2342,1326.432,105.829,69,255,2171.098,1636.376,2171.297,1636.339,154.166,58.028,29.104,178.394,59.722,2136.981,1641.263,13.598,31.809
2343,419.049,95.28,72,143,2114.172,1648.349,2114.317,1648.356,75.778,27.555,19.363,171.385,27.926,2100.508,1645.715,170.826,19.568
2344,1189.74,111.195,68,148,2151.86,1661.727,2151.984,1661.739,128.125,44.664,33.916,174.859,46.215,2128.419,1662.496,4.675,34.519
2345,1274.975,109.683,71,150,2117.461,1681.339,2117.467,1681.481,133.465,43.564,37.264,167.052,44.839,2097.255,1672.427,155.882,37.492
2346,1333.909,107.529,71,146,2172.306,1690.82,2172.468,1690.854,140.027,50.045,33.937,13.7,52.166,2144.686,1692.633,8.875,34.732
2347,279.542,90.081,69,136,2141.795,1703.796,2141.697,1703.716,65.422,25.009,14.232,167.68,25.129,2129.96,1701.194,162.553,14.599
2348,34.305,97.929,86,118,2096.546,1694.058,2096.562,1694.067,22.075,7.236,6.036,149.717,7.749,2094.001,1691.434,135,6.376
2349,1372.847,104.774,67,148,2139.579,1729.715,2139.31,1729.563,137.86,45.624,38.312,15.759,47.513,2117.289,1733.557,7.663,39.412
2350,1361.617,112.834,54,150,2173.352,1749.998,2173.447,1749.998,138.499,49.035,35.356,19.847,49.959,2149.481,1756.16,16.323,36.276
2351,642.149,101.954,72,146,2112.699,1754.738,2112.693,1754.679,93.162,31.583,25.888,176.196,32.072,2097.255,1759.242,10.77,25.675
2352,309.918,100.603,75,143,2139.371,1760.486,2139.383,1760.532,65.177,21.486,18.365,13.568,22.015,2128.248,1763.865,8.949,18.61
2353,379.848,105.617,76,147,2120.774,1776.712,2120.758,1776.776,73.036,26.292,18.395,2.626,26.665,2107.529,1775.338,174.472,18.826
2354,270.394,102.938,76,144,2146.538,1778.102,2146.595,1778.092,61.389,22.493,15.306,12.738,22.647,2135.611,1781.845,20.353,15.266
2355,239.314,87.194,74,129,2168.534,1777.57,2168.543,1777.607,58.095,21.182,14.385,1.506,21.027,2158.042,1780.475,6.546,14.041
2356,1037.214,99.487,78,139,2119.749,1804.735,2119.988,1804.412,121.25,40.317,32.756,139.772,42.383,2107.358,1789.036,130.576,33.73
2357,1346.048,110.101,61,149,2159.477,1803.378,2159.939,1803.158,136.796,45.926,37.318,13.531,47.838,2139.378,1816.091,30.788,36.117
2358,52.865,93.248,73,130,2136.533,1830.984,2136.575,1831.084,27.742,8.432,7.983,79.056,8.939,2132.357,1832.872,36.431,8.116
2359,550.728,97.244,77,134,2166.168,1830.742,2165.727,1830.828,100.311,38.589,18.171,179.809,38.09,2147.426,1834.755,10.098,19.206
2360,62.922,90.479,73,124,2166.461,1841.207,2166.436,1841.356,30.058,11.01,7.276,9.178,11.104,2160.953,1842.975,17.038,7.46
2361,999.127,107.452,70,152,2112.805,1845.108,2112.882,1844.989,117.888,39.545,32.169,15.053,40.524,2092.803,1843.831,6.795,33.219
2362,1238.822,115.126,72,151,2145.505,1861.768,2145.579,1861.776,130.538,46.49,33.928,18.072,47.019,2122.768,1870.029,20.019,34.628
2363,1091.047,107.526,71,151,2134.902,1904.674,2135.006,1904.606,127.322,41.402,33.553,116.146,42.788,2135.611,1883.386,94.821,34.533
2364,1230.847,94.446,67,149,2167.923,1896.125,2167.717,1895.907,135.897,44.916,34.891,146.829,48.568,2146.57,1884.584,154.971,36.572
2365,978.045,93.584,71,141,2109.115,1921.659,2109.217,1921.83,120.593,46.217,26.944,143.641,45.663,2090.406,1908.557,144.462,26.541
2366,1437.381,116.425,66,151,2142.312,1954.097,2142.119,1954.103,140.791,46.861,39.055,155.821,48.016,2121.227,1941.947,153.983,39.281
2367,227.557,98.595,74,141,2111.586,1964.291,2111.583,1964.276,56.512,20.216,14.332,153.412,20.848,2101.707,1960.954,165.735,14.887
2368,371.902,93.117,70,143,2130.251,1980.392,2130.296,1980.388,72.844,27.004,17.535,141.449,26.689,2118.83,1972.598,141.512,17.528
2369,1071.226,89.397,65,145,2177.469,1980.602,2178.129,1980.596,124.617,45.74,29.819,172.482,45.139,2154.446,1979.789,3.915,29.237
2370,187.036,88.267,71,125,2183.948,1960.737,2183.868,1960.736,54.861,19.846,11.999,2.726,20.002,2173.111,1962.666,21.073,13.185
2371,1091.252,89.831,66,146,2164.492,2006.038,2164.798,2006.06,132.266,50.019,27.778,164.044,49.564,2142.118,1995.029,163.13,28.495
2372,1132.829,110.844,70,150,2126.07,2015.429,2126.119,2015.657,126.693,38.87,37.108,172.118,41.799,2103.933,2011.639,172.467,37.622
2373,858.652,105.691,64,150,2155.543,2035.497,2155.572,2035.571,111.722,37.446,29.196,2.037,38.558,2136.125,2039.721,2.291,29.266
2374,219.552,85.706,72,122,2180.776,2029.058,2180.761,2028.992,56.024,17.303,16.156,57.635,18.714,2177.392,2038.18,55.437,16.618
2375,1066.857,109.702,66,154,2124.131,2060.778,2124.085,2060.621,121.451,39.043,34.791,126.767,41.225,2108.899,2048.625,131.97,35.189
2376,1255.623,93.023,59,148,2161.103,2067.526,2161.379,2067.785,134.895,40.22,39.749,144.545,45.58,2143.659,2049.652,129.971,37.848
2377,146.779,81.851,67,108,2097.422,2051.032,2097.508,2051.029,46.04,17.222,10.851,171.577,16.925,2088.864,2049.31,168.917,11.079
2378,1322.708,93.224,61,148,2113.59,2093.834,2113.918,2093.869,138.131,48.34,34.839,150.836,49.661,2089.207,2085.269,148.392,34.726
2379,853.081,91.2,69,147,2147.963,2104.838,2147.912,2105.153,112.439,41.257,26.327,87.91,42.549,2141.775,2084.584,105.882,25.877
2380,964.646,86.001,68,139,2109.099,2130.024,2108.953,2130.129,116.474,40.139,30.599,38.744,42.032,2090.063,2138.179,29.803,30.545
2381,792.417,96.008,68,150,2135.765,2141.067,2135.922,2141.152,108.457,36.701,27.491,51.453,37.682,2118.316,2152.563,27.613,27.884
2382,251.981,93.772,70,144,2162.659,2146.445,2162.731,2146.421,59.184,20.487,15.66,21.426,21.359,2152.22,2148.625,12.031,16.294
2383,163.96,92.607,74,141,2150.612,2158.456,2150.681,2158.429,47.388,16.294,12.812,178.287,16.638,2142.46,2160.782,8.881,13.185
2384,290.889,100.944,74,145,2134.125,2167.86,2134.169,2167.888,62.953,20.295,18.249,41.047,20.798,2125.679,2174.309,22.765,18.18
2385,1311.185,111.845,68,153,2159.108,2186.176,2159.237,2186.123,133.86,44.903,37.179,167.714,46.452,2136.125,2181.501,169.808,37.671
2386,881.962,104.783,70,153,2142.056,2225.479,2142.142,2225.39,108.865,36.297,30.938,172.959,37.095,2123.796,2230.645,15.255,31.128
2387,245.618,82.372,68,124,2133.032,2245.416,2132.93,2245.384,59.72,22.603,13.836,165.248,22.155,2122.255,2247.254,4.433,13.942
2388,274.118,97.871,73,139,2167.223,2262.642,2167.218,2262.596,60.978,21.854,15.97,162.759,22.094,2156.672,2259.583,165.641,16.082
2389,1022.231,85.371,67,139,2137.163,2267.984,2137.39,2267.93,123.823,42.685,30.492,149.196,45.221,2114.549,2258.213,160.536,32.797
2390,919.961,88.042,65,142,2112.457,2281.451,2112.436,2281.407,116.695,43.253,27.081,136.083,42.502,2095.885,2269.515,143.684,27.81
2391,948.256,98.979,68,146,2164.565,2291.891,2164.581,2292.008,123.056,38.226,31.585,171.618,41.994,2141.946,2292.631,167.04,33.385
2392,249.635,91.654,72,136,2149.948,2310.159,2150.05,2310.153,65.187,25.82,12.31,149.425,25.836,2136.638,2305.473,156.153,12.878
2393,311.091,95.083,73,138,2174.879,2315.803,2174.938,2315.829,68.974,26.683,14.845,15.048,26.211,2162.494,2320.371,17.488,14.484
2394,1221.465,92.914,66,144,2129.888,2329.09,2130.164,2329.053,129.161,40.931,37.996,15.607,42.267,2110.097,2336.467,20.638,38.492
2395,994.934,87.57,70,134,2163.914,2353.281,2164.051,2353.329,129.551,48.912,25.899,118.103,48.919,2154.275,2331.158,124.302,25.927
2396,1225.276,88.807,71,141,2139.109,2372.703,2139.328,2372.761,130.731,43.315,36.017,131.036,44.091,2128.419,2354.103,125.357,36.88
2397,804.849,85.29,65,138,2108.657,2359.854,2108.734,2359.991,121.18,39.423,25.994,86.239,40.864,2103.248,2381.501,83.262,31.128
2398,800.275,87.4,65,141,2115.535,2395.745,2115.82,2395.766,115.343,39.009,26.121,147.077,41.612,2094.344,2388.521,169.569,28.396
2399,1097.673,85.202,67,138,2146.723,2412.674,2146.996,2412.744,127.948,40.947,34.132,19.706,44.253,2123.282,2418.829,3.327,35.134
2400,237.731,94.645,71,139,2174.413,2408.631,2174.565,2408.688,61.896,20.393,14.842,153.42,23.002,2165.063,2400.336,150.573,15.555
2401,190.847,92.61,65,137,2158.122,2438.063,2158.127,2438,52.125,17.544,13.85,18.106,18.032,2149.309,2436.98,175.643,13.289
2402,1032.963,88.069,68,145,2128.799,2440.072,2129.181,2440.185,125.643,44.723,29.408,146.043,45.718,2107.529,2429.274,153.051,30.698
2403,1155.757,87.178,55,141,2171.773,2460.835,2172.019,2460.856,125.709,41.302,35.629,169.651,43.803,2149.823,2456.158,170.096,36.421
2404,809.511,91.96,69,141,2144.65,2476.227,2144.728,2476.243,131.705,43.915,23.47,126.076,44.127,2127.734,2460.61,137.831,24.789
2405,884.923,88.132,69,141,2115.065,2481.194,2115.305,2481.143,109.896,35.489,31.748,12.925,36.228,2099.823,2471.911,154.525,31.072
2406,1046.304,88.861,70,139,2121.626,2512.589,2121.609,2512.688,135.271,50.705,26.273,42.571,52.676,2100.337,2527.391,34.672,28.832
